date,VesselClass,VesselCount,Dispersion
13/12/2016,VLOC,100,6195.94817
14/12/2016,Capesize,628,6268.805737
14/12/2016,VLOC,102,6209.049342
15/12/2016,Capesize,622,6199.017183
15/12/2016,VLOC,102,6267.4612
16/12/2016,Capesize,610,6209.020937
16/12/2016,VLOC,101,6377.949229
17/12/2016,Capesize,615,6160.84279
17/12/2016,VLOC,100,6482.863986
18/12/2016,Capesize,613,6274.375009
18/12/2016,VLOC,100,6546.379546
19/12/2016,Capesize,608,6372.494585
19/12/2016,VLOC,96,6511.297525
20/12/2016,Capesize,598,6332.765861
20/12/2016,VLOC,93,6544.24721
21/12/2016,Capesize,599,6305.610833
21/12/2016,VLOC,96,6673.813657
22/12/2016,Capesize,588,6254.850391
22/12/2016,VLOC,98,6729.794627
23/12/2016,Capesize,575,6204.543619
23/12/2016,VLOC,98,6700.900468
24/12/2016,Capesize,572,6170.469164
24/12/2016,VLOC,100,6623.041103
25/12/2016,Capesize,570,6199.587531
25/12/2016,VLOC,101,6700.083433
26/12/2016,Capesize,562,6204.030949
26/12/2016,VLOC,101,6490.809374
27/12/2016,Capesize,562,6174.713089
27/12/2016,VLOC,104,6527.977735
28/12/2016,Capesize,553,6109.274418
28/12/2016,VLOC,101,6542.569766
29/12/2016,Capesize,547,6033.343726
29/12/2016,VLOC,102,6562.604184
30/12/2016,Capesize,547,5964.577277
30/12/2016,VLOC,101,6511.143913
31/12/2016,Capesize,542,5844.974372
31/12/2016,VLOC,103,6601.210953
01/01/2017,Capesize,530,5823.914105
01/01/2017,VLOC,99,6503.011099
02/01/2017,Capesize,527,5823.833771
02/01/2017,VLOC,101,6558.560364
03/01/2017,Capesize,533,5907.29399
03/01/2017,VLOC,107,6522.706726
04/01/2017,Capesize,535,5985.459603
04/01/2017,VLOC,108,6489.414025
05/01/2017,Capesize,550,5923.495386
05/01/2017,VLOC,107,6413.313571
06/01/2017,Capesize,563,5889.362166
06/01/2017,VLOC,109,6392.801958
07/01/2017,Capesize,562,5865.18591
07/01/2017,VLOC,108,6110.175414
08/01/2017,Capesize,563,5730.371219
08/01/2017,VLOC,109,6175.688704
09/01/2017,Capesize,557,5788.344692
09/01/2017,VLOC,109,6176.242988
10/01/2017,Capesize,562,5749.518007
10/01/2017,VLOC,108,6181.412965
11/01/2017,Capesize,564,5800.312552
11/01/2017,VLOC,108,6190.21183
12/01/2017,Capesize,577,5826.686667
12/01/2017,VLOC,106,6118.748426
13/01/2017,Capesize,574,5774.530904
13/01/2017,VLOC,106,6165.932535
14/01/2017,Capesize,574,5705.721146
14/01/2017,VLOC,105,6081.3983
15/01/2017,Capesize,580,5656.454907
15/01/2017,VLOC,106,6091.115035
16/01/2017,Capesize,580,5623.414961
16/01/2017,VLOC,105,6137.305325
17/01/2017,Capesize,594,5580.23242
17/01/2017,VLOC,103,6133.35089
18/01/2017,Capesize,601,5561.256885
18/01/2017,VLOC,100,6186.193796
19/01/2017,Capesize,608,5552.424398
19/01/2017,VLOC,99,6184.689593
20/01/2017,Capesize,611,5505.072031
20/01/2017,VLOC,98,6101.461299
21/01/2017,Capesize,615,5404.793219
21/01/2017,VLOC,97,6144.381667
22/01/2017,Capesize,624,5495.234159
22/01/2017,VLOC,96,6124.649577
23/01/2017,Capesize,625,5472.1757
23/01/2017,VLOC,94,6067.631066
24/01/2017,Capesize,626,5506.181006
24/01/2017,VLOC,96,6182.952797
25/01/2017,Capesize,628,5565.993679
25/01/2017,VLOC,96,6178.925172
26/01/2017,Capesize,635,5554.252039
26/01/2017,VLOC,95,6228.907598
27/01/2017,Capesize,636,5469.29012
27/01/2017,VLOC,94,6176.72901
28/01/2017,Capesize,640,5427.073109
28/01/2017,VLOC,98,6284.953933
29/01/2017,Capesize,643,5406.587674
29/01/2017,VLOC,102,6317.063333
30/01/2017,Capesize,653,5438.91923
30/01/2017,VLOC,99,6301.914073
31/01/2017,Capesize,653,5468.585836
31/01/2017,VLOC,99,6343.10555
01/02/2017,Capesize,646,5490.999247
01/02/2017,VLOC,99,6182.466579
02/02/2017,Capesize,649,5446.535672
02/02/2017,VLOC,99,6319.761024
03/02/2017,Capesize,656,5485.628262
03/02/2017,VLOC,99,6375.344372
04/02/2017,Capesize,660,5512.777808
04/02/2017,VLOC,98,6433.634865
05/02/2017,Capesize,659,5589.68957
05/02/2017,VLOC,102,6419.379459
06/02/2017,Capesize,662,5614.519158
06/02/2017,VLOC,101,6342.488044
07/02/2017,Capesize,657,5625.693283
07/02/2017,VLOC,102,6469.818068
08/02/2017,Capesize,660,5684.633527
08/02/2017,VLOC,106,6558.715253
09/02/2017,Capesize,669,5686.549092
09/02/2017,VLOC,105,6530.779428
10/02/2017,Capesize,676,5716.890744
10/02/2017,VLOC,107,6566.040902
11/02/2017,Capesize,688,5767.255566
11/02/2017,VLOC,105,6336.090922
12/02/2017,Capesize,686,5821.368966
12/02/2017,VLOC,106,6380.742212
13/02/2017,Capesize,674,5874.627109
13/02/2017,VLOC,105,6340.871942
14/02/2017,Capesize,676,5936.913229
14/02/2017,VLOC,107,6312.950939
15/02/2017,Capesize,675,5979.264705
15/02/2017,VLOC,105,6241.039945
16/02/2017,Capesize,671,5984.624801
16/02/2017,VLOC,102,6182.99106
17/02/2017,Capesize,669,6038.23126
17/02/2017,VLOC,101,6287.084813
18/02/2017,Capesize,673,6129.077965
18/02/2017,VLOC,98,6327.308978
19/02/2017,Capesize,677,6133.654846
19/02/2017,VLOC,96,6308.858899
20/02/2017,Capesize,674,6202.216281
20/02/2017,VLOC,98,6321.255229
21/02/2017,Capesize,682,6217.963628
21/02/2017,VLOC,98,6284.431692
22/02/2017,Capesize,674,6240.91914
22/02/2017,VLOC,95,6233.381011
23/02/2017,Capesize,676,6216.692
23/02/2017,VLOC,90,6148.681333
24/02/2017,Capesize,674,6254.274908
24/02/2017,VLOC,89,6077.106114
25/02/2017,Capesize,668,6256.878768
25/02/2017,VLOC,95,6123.570863
26/02/2017,Capesize,670,6333.17472
26/02/2017,VLOC,90,5983.853132
27/02/2017,Capesize,669,6318.679193
27/02/2017,VLOC,90,5874.671558
28/02/2017,Capesize,673,6383.929723
28/02/2017,VLOC,92,6044.800223
01/03/2017,Capesize,674,6378.376714
01/03/2017,VLOC,89,6061.097552
02/03/2017,Capesize,669,6382.176366
02/03/2017,VLOC,90,6009.570983
03/03/2017,Capesize,671,6452.337886
03/03/2017,VLOC,91,5997.539758
04/03/2017,Capesize,659,6458.567627
04/03/2017,VLOC,94,6090.756792
05/03/2017,Capesize,662,6496.525117
05/03/2017,VLOC,97,5977.73184
06/03/2017,Capesize,660,6499.057123
06/03/2017,VLOC,99,5954.576538
07/03/2017,Capesize,655,6418.94638
07/03/2017,VLOC,99,5868.044525
08/03/2017,Capesize,651,6435.339456
08/03/2017,VLOC,105,5932.632433
09/03/2017,Capesize,650,6491.67579
09/03/2017,VLOC,103,5606.009566
10/03/2017,Capesize,650,6555.648548
10/03/2017,VLOC,105,5480.34899
11/03/2017,Capesize,652,6673.459216
11/03/2017,VLOC,105,5342.58648
12/03/2017,Capesize,651,6575.540786
12/03/2017,VLOC,111,5321.736591
13/03/2017,Capesize,647,6524.346307
13/03/2017,VLOC,112,5395.556978
14/03/2017,Capesize,648,6521.145018
14/03/2017,VLOC,111,5165.361365
15/03/2017,Capesize,640,6521.23038
15/03/2017,VLOC,113,5132.427406
16/03/2017,Capesize,630,6503.876983
16/03/2017,VLOC,114,5168.446984
17/03/2017,Capesize,623,6485.106211
17/03/2017,VLOC,115,5296.710864
18/03/2017,Capesize,629,6335.680656
18/03/2017,VLOC,115,5385.423838
19/03/2017,Capesize,631,6254.558188
19/03/2017,VLOC,114,5433.336799
20/03/2017,Capesize,621,6238.208001
20/03/2017,VLOC,114,5310.593509
21/03/2017,Capesize,622,6128.28379
21/03/2017,VLOC,111,5411.50699
22/03/2017,Capesize,630,6077.271338
22/03/2017,VLOC,109,5472.669985
23/03/2017,Capesize,637,5999.411048
23/03/2017,VLOC,108,5182.463179
24/03/2017,Capesize,644,5843.336283
24/03/2017,VLOC,107,5270.424941
25/03/2017,Capesize,637,5813.880261
25/03/2017,VLOC,107,5328.421928
26/03/2017,Capesize,637,5723.379662
26/03/2017,VLOC,106,5364.575425
27/03/2017,Capesize,631,5689.629564
27/03/2017,VLOC,107,5509.0253
28/03/2017,Capesize,639,5663.226869
28/03/2017,VLOC,108,5398.742306
29/03/2017,Capesize,642,5624.662604
29/03/2017,VLOC,108,5184.959198
30/03/2017,Capesize,640,5614.281383
30/03/2017,VLOC,103,5207.523406
31/03/2017,Capesize,648,5596.853727
31/03/2017,VLOC,106,5343.49094
01/04/2017,Capesize,648,5542.045109
01/04/2017,VLOC,105,5547.052145
02/04/2017,Capesize,650,5602.162058
02/04/2017,VLOC,106,5652.143124
03/04/2017,Capesize,648,5643.865931
03/04/2017,VLOC,106,5785.729742
04/04/2017,Capesize,648,5651.28988
04/04/2017,VLOC,107,5807.051504
05/04/2017,Capesize,653,5762.205057
05/04/2017,VLOC,107,5870.240419
06/04/2017,Capesize,657,5889.596837
06/04/2017,VLOC,106,5896.78842
07/04/2017,Capesize,663,5854.527981
07/04/2017,VLOC,107,5957.470654
08/04/2017,Capesize,655,5933.072907
08/04/2017,VLOC,106,6006.541061
09/04/2017,Capesize,653,5929.616379
09/04/2017,VLOC,105,6085.066201
10/04/2017,Capesize,657,6013.889053
10/04/2017,VLOC,109,6194.976661
11/04/2017,Capesize,653,6087.274222
11/04/2017,VLOC,113,6187.146116
12/04/2017,Capesize,651,6188.606868
12/04/2017,VLOC,111,6211.816775
13/04/2017,Capesize,661,6242.13969
13/04/2017,VLOC,113,6161.763095
14/04/2017,Capesize,652,6204.956224
14/04/2017,VLOC,113,6214.07253
15/04/2017,Capesize,652,6222.234039
15/04/2017,VLOC,113,6285.25767
16/04/2017,Capesize,651,6299.359368
16/04/2017,VLOC,114,6345.911697
17/04/2017,Capesize,644,6360.802804
17/04/2017,VLOC,116,6367.423723
18/04/2017,Capesize,640,6404.354371
18/04/2017,VLOC,115,6294.327979
19/04/2017,Capesize,642,6395.710872
19/04/2017,VLOC,117,6404.531018
20/04/2017,Capesize,642,6421.492066
20/04/2017,VLOC,119,6400.367091
21/04/2017,Capesize,652,6482.691043
21/04/2017,VLOC,122,6325.711854
22/04/2017,Capesize,652,6464.147911
22/04/2017,VLOC,122,6225.974682
23/04/2017,Capesize,648,6469.690418
23/04/2017,VLOC,120,6268.886222
24/04/2017,Capesize,648,6501.869755
24/04/2017,VLOC,114,6138.60655
25/04/2017,Capesize,646,6535.209642
25/04/2017,VLOC,116,6163.727172
26/04/2017,Capesize,656,6559.66568
26/04/2017,VLOC,117,6166.720774
27/04/2017,Capesize,664,6549.508307
27/04/2017,VLOC,117,6204.550133
28/04/2017,Capesize,658,6530.405828
28/04/2017,VLOC,118,6167.708578
29/04/2017,Capesize,655,6574.910406
29/04/2017,VLOC,118,6211.022048
30/04/2017,Capesize,655,6510.605341
30/04/2017,VLOC,120,6274.952929
01/05/2017,Capesize,653,6505.558049
01/05/2017,VLOC,123,6221.687398
02/05/2017,Capesize,653,6524.322937
02/05/2017,VLOC,120,6289.344402
03/05/2017,Capesize,655,6485.960397
03/05/2017,VLOC,119,6317.597001
04/05/2017,Capesize,657,6542.514231
04/05/2017,VLOC,115,6402.26514
05/05/2017,Capesize,658,6589.879708
05/05/2017,VLOC,118,6370.577192
06/05/2017,Capesize,654,6510.619093
06/05/2017,VLOC,118,6361.981759
07/05/2017,Capesize,644,6532.598779
07/05/2017,VLOC,116,6431.218471
08/05/2017,Capesize,648,6446.389041
08/05/2017,VLOC,116,6405.224078
09/05/2017,Capesize,653,6406.123227
09/05/2017,VLOC,117,6378.271315
10/05/2017,Capesize,654,6392.127303
10/05/2017,VLOC,116,6472.262598
11/05/2017,Capesize,659,6389.551283
11/05/2017,VLOC,118,6534.145253
12/05/2017,Capesize,660,6364.62005
12/05/2017,VLOC,122,6480.980711
13/05/2017,Capesize,659,6376.586242
13/05/2017,VLOC,121,6376.457353
14/05/2017,Capesize,653,6336.274533
14/05/2017,VLOC,118,6514.584303
15/05/2017,Capesize,658,6370.472921
15/05/2017,VLOC,116,6495.559499
16/05/2017,Capesize,652,6340.443934
16/05/2017,VLOC,112,6434.137692
17/05/2017,Capesize,649,6412.353385
17/05/2017,VLOC,109,6539.333042
18/05/2017,Capesize,653,6344.665897
18/05/2017,VLOC,109,6525.906622
19/05/2017,Capesize,658,6317.421402
19/05/2017,VLOC,111,6540.820947
20/05/2017,Capesize,655,6356.262009
20/05/2017,VLOC,111,6638.097618
21/05/2017,Capesize,650,6326.79902
21/05/2017,VLOC,110,6569.531639
22/05/2017,Capesize,646,6322.618227
22/05/2017,VLOC,114,6655.315775
23/05/2017,Capesize,643,6387.907473
23/05/2017,VLOC,112,6641.888769
24/05/2017,Capesize,639,6400.16161
24/05/2017,VLOC,109,6674.987376
25/05/2017,Capesize,632,6336.654908
25/05/2017,VLOC,107,6786.197996
26/05/2017,Capesize,624,6303.438716
26/05/2017,VLOC,113,6753.051221
27/05/2017,Capesize,635,6278.320577
27/05/2017,VLOC,114,6882.491666
28/05/2017,Capesize,635,6329.500407
28/05/2017,VLOC,112,6842.258225
29/05/2017,Capesize,635,6320.840032
29/05/2017,VLOC,115,6923.216363
30/05/2017,Capesize,645,6332.062759
30/05/2017,VLOC,116,7032.325378
31/05/2017,Capesize,643,6404.99721
31/05/2017,VLOC,115,7004.13698
01/06/2017,Capesize,633,6315.295835
01/06/2017,VLOC,116,6881.875547
02/06/2017,Capesize,638,6392.498745
02/06/2017,VLOC,114,6904.973459
03/06/2017,Capesize,640,6420.909628
03/06/2017,VLOC,116,6916.711978
04/06/2017,Capesize,646,6430.320899
04/06/2017,VLOC,116,6805.201286
05/06/2017,Capesize,649,6351.733943
05/06/2017,VLOC,118,6815.225695
06/06/2017,Capesize,643,6416.569142
06/06/2017,VLOC,117,6739.410258
07/06/2017,Capesize,637,6372.073
07/06/2017,VLOC,118,6601.197746
08/06/2017,Capesize,629,6416.383582
08/06/2017,VLOC,118,6571.440456
09/06/2017,Capesize,633,6373.469785
09/06/2017,VLOC,118,6476.494455
10/06/2017,Capesize,626,6320.717939
10/06/2017,VLOC,120,6499.360392
11/06/2017,Capesize,642,6315.001707
11/06/2017,VLOC,115,6567.927299
12/06/2017,Capesize,639,6410.467681
12/06/2017,VLOC,111,6593.807277
13/06/2017,Capesize,641,6373.98353
13/06/2017,VLOC,108,6508.880854
14/06/2017,Capesize,645,6412.987589
14/06/2017,VLOC,106,6442.881266
15/06/2017,Capesize,646,6410.97047
15/06/2017,VLOC,108,6444.508012
16/06/2017,Capesize,651,6425.886228
16/06/2017,VLOC,105,6516.768521
17/06/2017,Capesize,657,6374.667333
17/06/2017,VLOC,101,6488.722691
18/06/2017,Capesize,660,6295.604553
18/06/2017,VLOC,102,6525.753666
19/06/2017,Capesize,659,6302.3807
19/06/2017,VLOC,103,6466.307428
20/06/2017,Capesize,652,6284.640444
20/06/2017,VLOC,102,6433.958088
21/06/2017,Capesize,653,6326.802614
21/06/2017,VLOC,104,6295.120075
22/06/2017,Capesize,660,6351.690168
22/06/2017,VLOC,104,6281.849238
23/06/2017,Capesize,657,6354.395752
23/06/2017,VLOC,103,6344.060381
24/06/2017,Capesize,667,6373.255796
24/06/2017,VLOC,102,6247.789749
25/06/2017,Capesize,656,6405.599255
25/06/2017,VLOC,102,6209.2596
26/06/2017,Capesize,655,6382.423052
26/06/2017,VLOC,101,6220.479847
27/06/2017,Capesize,654,6448.115053
27/06/2017,VLOC,97,6318.668985
28/06/2017,Capesize,653,6518.365957
28/06/2017,VLOC,99,6100.788439
29/06/2017,Capesize,644,6521.275458
29/06/2017,VLOC,99,6121.899971
30/06/2017,Capesize,647,6536.981929
30/06/2017,VLOC,101,5914.686602
01/07/2017,Capesize,644,6506.302001
01/07/2017,VLOC,106,5888.376548
02/07/2017,Capesize,643,6527.037931
02/07/2017,VLOC,105,5799.63384
03/07/2017,Capesize,629,6502.295695
03/07/2017,VLOC,105,5910.843293
04/07/2017,Capesize,630,6566.93973
04/07/2017,VLOC,101,5774.771817
05/07/2017,Capesize,638,6570.623981
05/07/2017,VLOC,105,5618.675025
06/07/2017,Capesize,645,6648.867124
06/07/2017,VLOC,103,5665.067617
07/07/2017,Capesize,641,6559.420672
07/07/2017,VLOC,99,5598.51041
08/07/2017,Capesize,646,6533.4728
08/07/2017,VLOC,101,5666.201878
09/07/2017,Capesize,652,6582.435469
09/07/2017,VLOC,101,5738.115315
10/07/2017,Capesize,650,6533.065493
10/07/2017,VLOC,101,5775.917254
11/07/2017,Capesize,645,6557.03865
11/07/2017,VLOC,107,5716.714104
12/07/2017,Capesize,626,6517.940848
12/07/2017,VLOC,110,5774.142318
13/07/2017,Capesize,637,6462.221323
13/07/2017,VLOC,113,5833.328473
14/07/2017,Capesize,638,6428.131644
14/07/2017,VLOC,110,6042.355429
15/07/2017,Capesize,639,6451.17335
15/07/2017,VLOC,106,5929.909833
16/07/2017,Capesize,632,6432.250594
16/07/2017,VLOC,108,5936.543191
17/07/2017,Capesize,620,6458.506091
17/07/2017,VLOC,110,6073.965485
18/07/2017,Capesize,633,6437.005333
18/07/2017,VLOC,107,6021.870425
19/07/2017,Capesize,639,6488.824642
19/07/2017,VLOC,109,6076.423819
20/07/2017,Capesize,648,6474.964934
20/07/2017,VLOC,107,6074.822871
21/07/2017,Capesize,644,6508.789153
21/07/2017,VLOC,105,6004.889616
22/07/2017,Capesize,643,6461.194389
22/07/2017,VLOC,106,6081.034922
23/07/2017,Capesize,643,6471.939428
23/07/2017,VLOC,108,6017.576461
24/07/2017,Capesize,631,6454.79597
24/07/2017,VLOC,109,6076.571665
25/07/2017,Capesize,639,6437.358905
25/07/2017,VLOC,108,6218.720987
26/07/2017,Capesize,639,6454.218322
26/07/2017,VLOC,108,6239.297065
27/07/2017,Capesize,638,6372.640937
27/07/2017,VLOC,105,6284.000221
28/07/2017,Capesize,646,6349.862217
28/07/2017,VLOC,104,6170.064423
29/07/2017,Capesize,648,6273.726724
29/07/2017,VLOC,106,6307.797285
30/07/2017,Capesize,637,6349.461143
30/07/2017,VLOC,106,6356.692186
31/07/2017,Capesize,632,6409.497082
31/07/2017,VLOC,101,6253.05816
01/08/2017,Capesize,628,6410.705351
01/08/2017,VLOC,102,6246.540315
02/08/2017,Capesize,627,6378.792112
02/08/2017,VLOC,101,6030.547046
03/08/2017,Capesize,625,6410.519924
03/08/2017,VLOC,98,5973.818171
04/08/2017,Capesize,622,6408.984057
04/08/2017,VLOC,99,6030.570655
05/08/2017,Capesize,622,6432.194775
05/08/2017,VLOC,100,6095.991446
06/08/2017,Capesize,626,6414.054483
06/08/2017,VLOC,101,6089.995813
07/08/2017,Capesize,624,6519.093927
07/08/2017,VLOC,98,5750.359406
08/08/2017,Capesize,627,6518.365153
08/08/2017,VLOC,101,5812.12886
09/08/2017,Capesize,632,6432.294774
09/08/2017,VLOC,100,5752.747526
10/08/2017,Capesize,628,6465.696133
10/08/2017,VLOC,100,5643.737767
11/08/2017,Capesize,628,6458.837898
11/08/2017,VLOC,101,5762.856653
12/08/2017,Capesize,635,6407.993685
12/08/2017,VLOC,102,5766.909378
13/08/2017,Capesize,620,6379.777857
13/08/2017,VLOC,102,5744.757191
14/08/2017,Capesize,622,6448.194186
14/08/2017,VLOC,103,5735.67199
15/08/2017,Capesize,622,6377.190803
15/08/2017,VLOC,103,5638.950138
16/08/2017,Capesize,627,6421.498303
16/08/2017,VLOC,101,5707.331512
17/08/2017,Capesize,626,6386.354641
17/08/2017,VLOC,102,5794.879288
18/08/2017,Capesize,634,6346.01959
18/08/2017,VLOC,106,5793.421746
19/08/2017,Capesize,638,6348.93589
19/08/2017,VLOC,105,5782.802313
20/08/2017,Capesize,640,6291.166087
20/08/2017,VLOC,105,5814.453087
21/08/2017,Capesize,640,6361.567966
21/08/2017,VLOC,106,5960.128548
22/08/2017,Capesize,626,6243.169508
22/08/2017,VLOC,108,5892.698252
23/08/2017,Capesize,642,6275.785369
23/08/2017,VLOC,107,5962.303497
24/08/2017,Capesize,628,6298.285341
24/08/2017,VLOC,109,5980.278804
25/08/2017,Capesize,623,6315.067567
25/08/2017,VLOC,111,6102.424501
26/08/2017,Capesize,628,6270.739169
26/08/2017,VLOC,113,6247.247327
27/08/2017,Capesize,618,6358.035625
27/08/2017,VLOC,111,6115.621286
28/08/2017,Capesize,616,6359.314766
28/08/2017,VLOC,114,6136.507737
29/08/2017,Capesize,613,6325.994396
29/08/2017,VLOC,113,5883.49856
30/08/2017,Capesize,616,6325.537013
30/08/2017,VLOC,113,5907.243528
31/08/2017,Capesize,615,6290.661808
31/08/2017,VLOC,115,5897.762184
01/09/2017,Capesize,624,6134.268476
01/09/2017,VLOC,113,5669.449095
02/09/2017,Capesize,620,6107.769568
02/09/2017,VLOC,110,5832.422881
03/09/2017,Capesize,612,6069.753633
03/09/2017,VLOC,114,5701.611028
04/09/2017,Capesize,611,6089.84586
04/09/2017,VLOC,113,5862.947677
05/09/2017,Capesize,607,6068.276799
05/09/2017,VLOC,115,5862.679215
06/09/2017,Capesize,605,6120.11952
06/09/2017,VLOC,114,5819.662002
07/09/2017,Capesize,601,6141.596215
07/09/2017,VLOC,114,5820.028279
08/09/2017,Capesize,599,6153.705746
08/09/2017,VLOC,114,5848.383351
09/09/2017,Capesize,602,6174.344771
09/09/2017,VLOC,113,5906.391278
10/09/2017,Capesize,595,6120.512452
10/09/2017,VLOC,113,5742.679351
11/09/2017,Capesize,597,6138.815265
11/09/2017,VLOC,114,5892.766417
12/09/2017,Capesize,588,6166.49262
12/09/2017,VLOC,111,5793.466405
13/09/2017,Capesize,587,6257.116345
13/09/2017,VLOC,110,5739.981718
14/09/2017,Capesize,577,6280.586575
14/09/2017,VLOC,114,5845.898173
15/09/2017,Capesize,581,6284.691826
15/09/2017,VLOC,113,5832.5055
16/09/2017,Capesize,577,6445.543113
16/09/2017,VLOC,114,5782.381857
17/09/2017,Capesize,579,6356.810792
17/09/2017,VLOC,112,5875.995702
18/09/2017,Capesize,566,6320.569766
18/09/2017,VLOC,109,5993.582275
19/09/2017,Capesize,563,6397.007859
19/09/2017,VLOC,106,6032.785074
20/09/2017,Capesize,560,6420.270218
20/09/2017,VLOC,104,6049.561871
21/09/2017,Capesize,556,6431.934692
21/09/2017,VLOC,102,6014.379958
22/09/2017,Capesize,553,6362.526274
22/09/2017,VLOC,105,6158.188441
23/09/2017,Capesize,548,6411.893445
23/09/2017,VLOC,107,6162.370122
24/09/2017,Capesize,546,6383.32079
24/09/2017,VLOC,106,6274.277956
25/09/2017,Capesize,554,6362.317565
25/09/2017,VLOC,108,6387.304922
26/09/2017,Capesize,563,6330.96084
26/09/2017,VLOC,107,6574.596395
27/09/2017,Capesize,567,6334.422519
27/09/2017,VLOC,106,6609.229234
28/09/2017,Capesize,561,6306.189328
28/09/2017,VLOC,103,6581.231292
29/09/2017,Capesize,557,6360.734664
29/09/2017,VLOC,99,6541.26285
30/09/2017,Capesize,575,6239.014423
30/09/2017,VLOC,102,6577.987369
01/10/2017,Capesize,567,6155.843235
01/10/2017,VLOC,105,6582.509175
02/10/2017,Capesize,555,6196.473585
02/10/2017,VLOC,106,6724.157478
03/10/2017,Capesize,566,6203.453737
03/10/2017,VLOC,109,6821.54083
04/10/2017,Capesize,562,6245.145007
04/10/2017,VLOC,108,6704.788401
05/10/2017,Capesize,563,6223.941237
05/10/2017,VLOC,107,6644.675488
06/10/2017,Capesize,567,6198.103287
06/10/2017,VLOC,108,6738.065617
07/10/2017,Capesize,573,6226.19784
07/10/2017,VLOC,108,6666.417887
08/10/2017,Capesize,575,6230.573013
08/10/2017,VLOC,104,6678.85785
09/10/2017,Capesize,588,6196.555554
09/10/2017,VLOC,100,6559.522571
10/10/2017,Capesize,585,6313.426883
10/10/2017,VLOC,99,6554.134765
11/10/2017,Capesize,581,6376.355839
11/10/2017,VLOC,100,6634.79632
12/10/2017,Capesize,581,6441.232243
12/10/2017,VLOC,100,6643.793466
13/10/2017,Capesize,591,6446.443362
13/10/2017,VLOC,99,6640.740227
14/10/2017,Capesize,587,6439.124144
14/10/2017,VLOC,99,6544.551051
15/10/2017,Capesize,594,6438.324218
15/10/2017,VLOC,97,6492.478122
16/10/2017,Capesize,586,6499.714661
16/10/2017,VLOC,99,6568.953062
17/10/2017,Capesize,588,6623.275911
17/10/2017,VLOC,97,6507.724079
18/10/2017,Capesize,589,6641.40662
18/10/2017,VLOC,97,6520.582361
19/10/2017,Capesize,584,6614.726443
19/10/2017,VLOC,96,6627.658566
20/10/2017,Capesize,585,6685.188515
20/10/2017,VLOC,96,6701.204161
21/10/2017,Capesize,583,6659.068278
21/10/2017,VLOC,94,6604.34915
22/10/2017,Capesize,582,6638.534687
22/10/2017,VLOC,95,6653.140476
23/10/2017,Capesize,572,6598.880827
23/10/2017,VLOC,93,6649.94344
24/10/2017,Capesize,575,6610.652753
24/10/2017,VLOC,95,6770.507785
25/10/2017,Capesize,572,6615.740632
25/10/2017,VLOC,94,6689.773853
26/10/2017,Capesize,583,6604.970072
26/10/2017,VLOC,91,6562.228139
27/10/2017,Capesize,573,6550.119243
27/10/2017,VLOC,94,6407.895326
28/10/2017,Capesize,566,6604.396284
28/10/2017,VLOC,93,6315.225177
